debug: Token file: ./pytorch.token
debug: Read dummy DCAP token
debug: enclave created:
debug:     base:           0x0000000000000000
debug:     size:           0x0000000400000000
debug:     misc_select:    0x00000000
debug:     attr.flags:     0x0000000000000005
debug:     attr.xfrm:      0x00000000000000e7
debug:     ssa_frame_size: 4
debug:     isv_prod_id:    0x00000000
debug:     isv_svn:        0x00000000
debug: adding pages to enclave: 0x3ffc44000-0x400000000 [REG:R--] (manifest) measured
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/big5freq.cpython-38.pyc.6182983216", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da037810) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jisfreq.py", 0x1da0374f0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jisfreq.py", 0x1da037cf0) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/jisfreq.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da037a40) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da037aa0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da037df0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706a45b0, 0x5645) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x5644
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706a9bf4, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/jisfreq.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da037a40) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da037aa0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da037df0) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x170607b00, 0x64b2) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x64b1
[P1:T1:python3.8] trace: ---- shim_read(3, 0x17060dfb1, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16eaa4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e9e4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e9a4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e964000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e824000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e724000
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e824000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e964000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e9a4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e9e4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16eaa4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jisfreq.py", 0x1da037b60) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da0376e0) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/jisfreq.cpython-38.pyc.6182983216'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/jisfreq.cpython-38.pyc.6182983216", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da038630) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jpcntx.py", 0x1da038310) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jpcntx.py", 0x1da038b10) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/jpcntx.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da038860) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0388c0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da038c10) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706b80e0, 0x92b6) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x92b5
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706c1395, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/jpcntx.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da038860) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0388c0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da038c10) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x17069aa00, 0x4cbc) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x4cbb
[P1:T1:python3.8] trace: ---- shim_read(3, 0x17069f6bb, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16eaa4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e9e4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e9a4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e964000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e824000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e6e4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e6a4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e664000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e424000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e3e4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e3a4000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e364000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e324000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x40000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e2e4000
[P1:T1:python3.8] trace: ---- shim_brk(0xf93000) = 0xf70000
[P1:T1:python3.8] trace: ---- shim_mmap(0, 0x100000, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0x0) ...
[P1:T1:python3.8] trace: ---- return from shim_mmap(...) = 0x16e1e4000
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e2e4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e324000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e364000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e3a4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e3e4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e424000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e664000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e6a4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e6e4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e824000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e964000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e9a4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16e9e4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_munmap(0x16eaa4000, 0x40000) ...
[P1:T1:python3.8] trace: ---- return from shim_munmap(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/jpcntx.py", 0x1da038980) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da038500) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/jpcntx.cpython-38.pyc.6182983216'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/jpcntx.cpython-38.pyc.6182983216", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da039450) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/eucjpprober.py", 0x1da039130) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/eucjpprober.py", 0x1da039930) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/eucjpprober.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cc5d0, 0x961) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x960
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706ccf30, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/eucjpprober.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e4ffbb0, 0xea6) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0xea5
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e500a55, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/eucjpprober.py", 0x1da0397a0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da039320) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/eucjpprober.cpython-38.pyc.6182984112'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/eucjpprober.cpython-38.pyc.6182984112", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da039450) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/gb2312prober.py", 0x1da039130) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/gb2312prober.py", 0x1da039930) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/gb2312prober.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e501780, 0x44c) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x44b
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e501bcb, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/gb2312prober.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cc5d0, 0x6db) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x6da
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cccaa, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/gb2312prober.py", 0x1da0397a0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da039320) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/gb2312prober.cpython-38.pyc.6182983984'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/gb2312prober.cpython-38.pyc.6182983984", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da039450) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/euckrprober.py", 0x1da039130) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/euckrprober.py", 0x1da039930) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/euckrprober.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cc5d0, 0x444) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x443
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cca13, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/euckrprober.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cca40, 0x6d5) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x6d4
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cd114, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/euckrprober.py", 0x1da0397a0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da039320) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/euckrprober.cpython-38.pyc.6182983984'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/euckrprober.cpython-38.pyc.6182983984", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet", 0x1da039450) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/cp949prober.py", 0x1da039130) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/cp949prober.py", 0x1da039930) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/cp949prober.cpython-38.pyc", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706cc980, 0x443) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x442
[P1:T1:python3.8] trace: ---- shim_read(3, 0x1706ccdc2, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/cp949prober.py", O_RDONLY|0x80000, 0000) = 0x3
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039680) = 0x0
[P1:T1:python3.8] trace: ---- shim_ioctl(3, TCGETS, 0x1da0396e0) ...
[P1:T1:python3.8] trace: ---- return from shim_ioctl(...) = -38
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_lseek(3, 0x0, SEEK_CUR) = 0x0
[P1:T1:python3.8] trace: ---- shim_fstat(3, 0x1da039a30) = 0x0
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e4ffbb0, 0x740) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x73f
[P1:T1:python3.8] trace: ---- shim_read(3, 0x16e5002ef, 0x1) ...
[P1:T1:python3.8] trace: ---- return from shim_read(...) = 0x0
[P1:T1:python3.8] trace: ---- shim_close(3) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/cp949prober.py", 0x1da0397a0) = 0x0
[P1:T1:python3.8] trace: ---- shim_stat("/usr/lib/python3/dist-packages/chardet/__pycache__", 0x1da039320) = 0x0
warning: Disallowing access to file '/usr/lib/python3/dist-packages/chardet/__pycache__/cp949prober.cpython-38.pyc.6182983984'; file is not protected, trusted or allowed.
[P1:T1:python3.8] trace: ---- shim_openat(AT_FDCWD, "/usr/lib/python3/dist-packages/chardet/__pycache__/cp949prober.cpython-38.pyc.6182983984", O_WRONLY|O_CREAT|O_EXCL|0x80000, 0644) = -13
